ticker,final_score,trade_action,raw_score,options_score,ivp,vrp,ivp_score,vrp_score,phi_score,psi_score,si_avoidance_score,put_skew_penalty,scoring_date,signal_version,regime,regime_gate
RVMD,29.055,WATCH,58.11,58.11,94.91525423728814,52.41150246658617,96.43,58.11,96.43,58.11,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RXRX,15.665,WATCH,31.33,31.33,28.8135593220339,7.29968470340512,26.79,31.33,26.79,31.33,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RYTM,18.9,WATCH,37.8,37.8,55.932203389830505,18.19474293534004,55.36,37.8,55.36,37.8,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
RZLT,35.59,BUY,71.18,71.18,76.27118644067797,74.43589282265084,76.79,71.18,76.79,71.18,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SABS,36.54,BUY,73.08,73.08,60.0,77.63859770929236,59.64,73.08,59.64,73.08,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SANA,36.19,BUY,72.38,72.38,98.30508474576273,76.45226532058159,100.0,72.38,100.0,72.38,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SDGR,8.67,AVOID,17.34,17.34,10.16949152542373,-16.271326387003235,7.14,17.34,7.14,17.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SEPN,11.875,AVOID,23.75,23.75,33.89830508474576,-5.474042401972724,32.14,23.75,32.14,23.75,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SGMO,50.0,BUY,100.0,100.0,88.13559322033898,159.1389001630103,89.29,100.0,89.29,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SGMT,20.395,WATCH,40.79,40.79,72.88135593220339,23.22751703098785,73.21,40.79,73.21,40.79,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SIGA,21.31,WATCH,42.62,42.62,50.84745762711864,26.31632072140164,50.0,42.62,50.0,42.62,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SION,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SLDB,18.82,WATCH,37.64,37.64,52.54237288135594,17.9322576613651,51.79,37.64,51.79,37.64,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SLGL,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SLN,24.845,WATCH,49.69,49.69,89.83050847457628,38.231977430838526,91.07,49.69,91.07,49.69,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SLNO,19.545,WATCH,39.09,39.09,42.3728813559322,20.368045892386448,41.07,39.09,41.07,39.09,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SLS,35.695,BUY,71.39,71.39,89.83050847457628,74.792357708698,91.07,71.39,91.07,71.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SMMT,15.965,WATCH,31.93,31.93,6.779661016949152,8.303059542398358,3.57,31.93,3.57,31.93,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SNDL,19.08,WATCH,38.16,38.16,16.94915254237288,18.797806993550655,14.29,38.16,14.29,38.16,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SNDX,21.375,WATCH,42.75,42.75,49.15254237288136,26.52808651719095,48.21,42.75,48.21,42.75,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SNY,12.595,AVOID,25.19,25.19,42.3728813559322,-3.048420343052598,41.07,25.19,41.07,25.19,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SPRY,35.745,BUY,71.49,71.49,98.30508474576273,74.95658501585035,100.0,71.49,100.0,71.49,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SRPT,18.515,WATCH,37.03,37.03,66.10169491525424,16.895716513250107,66.07,37.03,66.07,37.03,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SRRK,15.165,WATCH,30.33,30.33,15.254237288135592,5.610720525747816,12.5,30.33,12.5,30.33,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SRZN,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
STOK,21.865,WATCH,43.73,43.73,40.67796610169492,28.18901418797824,39.29,43.73,39.29,43.73,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
STRO,34.5,BUY,69.0,69.0,70.58823529411765,70.76474265629776,70.8,69.0,70.8,69.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
STTK,24.75,WATCH,49.5,49.5,25.42372881355932,37.90840992293667,23.21,49.5,23.21,49.5,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
STVN,2.04,AVOID,4.08,4.08,6.779661016949152,-38.61857571374628,3.57,4.08,3.57,4.08,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SUPN,15.095,WATCH,30.19,30.19,35.59322033898305,5.377454136851497,33.93,30.19,33.93,30.19,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SVRA,22.405,WATCH,44.81,44.81,30.508474576271187,30.00507609208628,28.57,44.81,28.57,44.81,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
SYRE,22.33,WATCH,44.66,44.66,71.1864406779661,29.74629695467827,71.43,44.66,71.43,44.66,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TAK,13.975,AVOID,27.95,27.95,25.42372881355932,1.6039422780491537,23.21,27.95,23.21,27.95,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TARA,7.82,AVOID,15.64,15.64,61.01694915254237,-19.13730141886765,60.71,15.64,60.71,15.64,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TARS,15.94,WATCH,31.88,31.88,37.28813559322034,8.21305459612337,35.71,31.88,35.71,31.88,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TBPH,0.0,AVOID,0.0,0.0,20.33898305084746,-58.48706339155783,17.86,0.0,17.86,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TECH,14.21,AVOID,28.42,28.42,35.59322033898305,2.3835102062246065,33.93,28.42,33.93,28.42,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TECX,13.59,AVOID,27.18,27.18,5.084745762711865,0.2991170222471595,1.79,27.18,1.79,27.18,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TEM,15.3,WATCH,30.6,30.6,55.932203389830505,6.054474714294244,55.36,30.6,55.36,30.6,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TERN,32.79,BUY,65.58,65.58,94.91525423728814,64.99460090405631,96.43,65.58,96.43,65.58,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TEVA,17.235,WATCH,34.47,34.47,37.28813559322034,12.590067227683129,35.71,34.47,35.71,34.47,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TGTX,18.67,WATCH,37.34,37.34,32.20338983050847,17.41112158195761,30.36,37.34,30.36,37.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
THAR,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TLRY,23.24,WATCH,46.48,46.48,28.8135593220339,32.81348409904597,26.79,46.48,26.79,46.48,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TLX,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TNGX,9.41,AVOID,18.82,18.82,69.49152542372882,-13.776796473747185,69.64,18.82,69.64,18.82,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TNXP,31.525,BUY,63.05,63.05,40.67796610169492,60.7319364303778,39.29,63.05,39.29,63.05,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TNYA,27.695,WATCH,55.39,55.39,77.96610169491525,47.82843316669039,78.57,55.39,78.57,55.39,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TRDA,2.365,AVOID,4.73,4.73,0.0,-37.519026527481046,0.0,4.73,0.0,4.73,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TRVI,19.895,WATCH,39.79,39.79,25.42372881355932,21.541861730716853,23.21,39.79,23.21,39.79,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TSHA,27.105,WATCH,54.21,54.21,54.23728813559322,45.84664370401601,53.57,54.21,53.57,54.21,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TVTX,50.0,BUY,100.0,100.0,100.0,142.01499690641646,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TWST,19.675,WATCH,39.35,39.35,52.54237288135594,20.80333027449737,51.79,39.35,51.79,39.35,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TXG,21.605,WATCH,43.21,43.21,89.83050847457628,27.313776761951782,91.07,43.21,91.07,43.21,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
TYRA,29.89,WATCH,59.78,59.78,77.96610169491525,55.23009037516312,78.57,59.78,78.57,59.78,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
UNCY,10.035,AVOID,20.07,20.07,0.0,-11.67168397133414,0.0,20.07,0.0,20.07,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
UPB,0.0,AVOID,0.0,0.0,16.94915254237288,-154.25735327807092,14.29,0.0,14.29,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
URGN,21.025,WATCH,42.05,42.05,86.4406779661017,25.354483123752928,87.5,42.05,87.5,42.05,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
USNA,15.86,WATCH,31.72,31.72,72.88135593220339,7.956756374095178,73.21,31.72,73.21,31.72,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
UTHR,12.335,AVOID,24.67,24.67,94.91525423728814,-3.923000966616257,96.43,24.67,96.43,24.67,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VACH,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VCEL,21.17,WATCH,42.34,42.34,71.1864406779661,25.85108952327112,71.43,42.34,71.43,42.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VCYT,18.525,WATCH,37.05,37.05,66.10169491525424,16.93232452796692,66.07,37.05,66.07,37.05,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VERA,33.84,BUY,67.68,67.68,88.13559322033898,68.5320435913663,89.29,67.68,89.29,67.68,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VIR,1.76,AVOID,3.52,3.52,20.33898305084746,-39.569802157998296,17.86,3.52,17.86,3.52,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VKTX,9.67,AVOID,19.34,19.34,10.16949152542373,-12.905774205079254,7.14,19.34,7.14,19.34,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VNDA,0.0,AVOID,0.0,0.0,16.94915254237288,-80.01334539775291,14.29,0.0,14.29,0.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VOR,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VRDN,50.0,BUY,100.0,100.0,100.0,158.98735743126036,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VRTX,14.02,AVOID,28.04,28.04,66.10169491525424,1.7552313810492066,66.07,28.04,66.07,28.04,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VSTM,19.97,WATCH,39.94,39.94,6.779661016949152,21.80754366243803,3.57,39.94,3.57,39.94,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VTRS,10.31,AVOID,20.62,20.62,59.32203389830508,-10.745943751041857,58.93,20.62,58.93,20.62,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VTVT,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VTYX,13.62,AVOID,27.24,27.24,3.389830508474576,0.4051350197676417,0.0,27.24,0.0,27.24,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
VYGR,13.565,AVOID,27.13,27.13,3.389830508474576,0.2169678777608723,0.0,27.13,0.0,27.13,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
WVE,26.005,WATCH,52.01,52.01,83.05084745762711,42.13089462283,83.93,52.01,83.93,52.01,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
XENE,50.0,BUY,100.0,100.0,100.0,191.997382103221,100.0,100.0,100.0,100.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
XERS,21.465,WATCH,42.93,42.93,61.01694915254237,26.82971700526074,60.71,42.93,60.71,42.93,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
XFOR,25.0,WATCH,50.0,50.0,,,,,50.0,50.0,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
XNCR,5.55,AVOID,11.1,11.1,8.47457627118644,-26.79244487560532,5.36,11.1,5.36,11.1,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
XOMA,30.095,BUY,60.19,60.19,86.4406779661017,55.91035725871064,87.5,60.19,87.5,60.19,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZBIO,21.05,WATCH,42.1,42.1,1.694915254237288,25.43222866557494,0.0,42.1,0.0,42.1,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZLAB,21.3,WATCH,42.6,42.6,84.7457627118644,26.28708864606972,85.71,42.6,85.71,42.6,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZNTL,12.12,AVOID,24.24,24.24,5.084745762711865,-4.646897242568556,1.79,24.24,1.79,24.24,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZTS,14.6,AVOID,29.2,29.2,22.033898305084744,3.712231792880903,19.64,29.2,19.64,29.2,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZURA,26.99,WATCH,53.98,53.98,16.94915254237288,45.45073248585084,14.29,53.98,14.29,53.98,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZVRA,34.09,BUY,68.18,68.18,100.0,69.37229710304383,100.0,68.18,100.0,68.18,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
ZYME,17.625,WATCH,35.25,35.25,27.11864406779661,13.900289836709106,25.0,35.25,25.0,35.25,0.0,0.0,2026-03-15,NB10-v2,Neutral,0.5
